"available","availableText","brand","ean","endedDate","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1","whyToBuy/2","whyToBuy/3","whyToBuy/4","whyToBuy/5"
,,,,,"Phoenix, Arizona, United States","165393884797",,"2600","US $2,600.00","sattyfamilycards",,"","2002 Topps Chrome Gold Refractor Albert Pujols #160 | SGC 9 MINT | RARE","Sports Trading Card",,"https://www.ebay.com/itm/165393884797",,,"Ships from United States","7 watchers",,,,
,,,,,"Roseville, Michigan, United States","203998016512",,"2600","US $2,600.00","kens-kardz",,"","2019 Bowman Chrome Auto Purple Refractor RILEY GREENE Rookie RC 117/250 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/203998016512",,,"Ships from United States",,,,,
"1","1 available",,,,"Cincinnati, Ohio, United States","403907041135",,"2620","US $2,620.00","deans_cards",,"","1958 Topps #246 Yankees Team Checklist PSA 8 - NM/MT",,,"https://www.ebay.com/itm/403907041135",,,"Ships from United States",,,,,
,,,,,"Grand Rapids, Michigan, United States","225273231507",,"2595","US $2,595.00","2347doug",,"LOT OF 6 AL KALINE CARDS  ALL PSA 8 NM/MT   BEAUTIFUL !","1957 TOPPS #125 1960 #50 #561 1962 #150 1963 #25 1964 #250 AL KALINE NM/MT PSA8","Sports Trading Card",,"https://www.ebay.com/itm/225273231507",,,"Ships from United States",,,,,
,,,,,"Corona, California, United States","144700293607",,"2595","US $2,595.00","davidssportscards",,"","Luka Doncic 2018 Panini Prizm RC Rookie Signatures # 3 BGS 9.5 10 Auto !",,,"https://www.ebay.com/itm/144700293607",,,"Ships from United States","70 watchers",,,,
,,,,,"Phoenix, Maryland, United States","185682550687",,"2600","US $2,600.00","late90sbuyselltrade_ig",,"","Shaquille O'Neal 1996 topps finest gold atomic refractor chrome FIRST EVER PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/185682550687",,,"Ships from United States",,,,,
,,,,,"Phoenix, Maryland, United States","185693380335",,"2600","US $2,600.00","late90sbuyselltrade_ig",,"","POP 1 1999 SKYBOX APEX CUTTING EDGE WARP TEK PAUL PIERCE /25 #2CE PSA 9 MINT","Sports Trading Card",,"https://www.ebay.com/itm/185693380335",,,"Ships from United States",,,,,
,,,,,"Valencia, California, United States","134324622957",,"2600","US $2,600.00","siclod",,"","1933 Goudey #63 Joe Cronin PSA 8 *RARE HIGH GRADE*","Sports Trading Card",,"https://www.ebay.com/itm/134324622957",,,"Ships from United States",,,,,
,,,,,"Beverly Hills, California, United States","185623581272",,"2599.99","US $2,599.99","vintage_dreams_memorabilia",,"","VLADIMIR GUERRERO JR 2016 Bowman Chrome RC REFRACTOR AUTO #/499 BGS 9.5 Gem Mint",,,"https://www.ebay.com/itm/185623581272",,,"Ships from United States","13 watchers",,,,
,,,,,"Conyers, Georgia, United States","175492676026",,"2599.99","US $2,599.99","darwil-eix573",,"","2021 Bowman National Silver Pack Blaze Jordan  AUTO 1/1 Boston PSA 10 GRAIL","Sports Trading Card",,"https://www.ebay.com/itm/175492676026",,,"Ships from United States",,,,,
,,,,,"New Windsor, New York, United States","154944023952",,"2595","US $2,595.00","fishhead7474",,"","1955 Topps #123 Sandy Koufax Rookie Nicely Centered Great Color Sharp!!!","Sports Trading Card",,"https://www.ebay.com/itm/154944023952",,,"Ships from United States","8 watchers",,,,
,,,,,"Wayne, Pennsylvania, United States","144261621811",,"2599.99","US $2,599.99","bazelope",,"","2018 Panini Contenders Optic 124 Trae Young Auto RC ""Facing Left""    PSA 9   /99","Sports Trading Card","Does not apply","https://www.ebay.com/itm/144261621811",,,"Ships from United States","6 watchers",,,,
,,,,,"Lebanon, Tennessee, United States","144652106191",,"2599.99","US $2,599.99","bro9084_xrrmttmp",,"","2013-14  Innovation Main Exhibit Auto  /299 #18 Giannis Antetokounmpo PSA 8!🔥🏀","Sports Trading Card",,"https://www.ebay.com/itm/144652106191",,,"Ships from United States","5 watchers",,,,
,,,,,"Lebanon, Tennessee, United States","144661270072",,"2599.99","US $2,599.99","bro9084_xrrmttmp",,"","2003-04 Upper Deck LeBron James Phe. Beg. Facsimile Auto /100 GOLD! PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/144661270072",,,"Ships from United States",,,,,
,,,,,"Lebanon, Tennessee, United States","144662438543",,"2599.99","US $2,599.99","bro9084_xrrmttmp",,"","2003-04 Upper Deck LeBron James Phenomenal Beginning Gold /100 PSA9! 🔥🏀","Sports Trading Card",,"https://www.ebay.com/itm/144662438543",,,"Ships from United States","5 watchers",,,,
,,,,,"Birch Run, Michigan, United States","225048109465",,"2600","US $2,600.00","lglasco",,"","1952 TOPPS HOYT WILHELM RC #392 NEW YORK GIANTS SGC 3 VG","Sports Trading Card",,"https://www.ebay.com/itm/225048109465",,,"Ships from United States",,,,,
,,,,,"Wilbraham, Massachusetts, United States","185567645680",,"2599.99","US $2,599.99","fifty-fiftysportscards",,"","2000 Tom Brady Upper Deck Encore RC Rookie #254 SGC 10 Gem Mint Patriots Bucs","Sports Trading Card",,"https://www.ebay.com/itm/185567645680",,,"Ships from United States",,,,,
,,,,,"Carrollton, Texas, United States","354076226549",,"2599.99","US $2,599.99","cyberlegends",,"","2013-14 Panini Select #16 Kobe Bryant Signed Jersey Card NM/MT+ 8.5 AUTO 10 BGS","Sports Trading Card",,"https://www.ebay.com/itm/354076226549",,,"Returns accepted","Ships from United States","8 watchers",,,
,,,,,"Sayreville, New Jersey, United States","203950340214",,"2599.99","US $2,599.99","paddedwarriors1129",,"","2018 Panini Donruss Optic Holo Prizm RONALD ACUNA AUTO RC PSA 10/10! POP 1!","Sports Trading Card",,"https://www.ebay.com/itm/203950340214",,,"Ships from United States",,,,,
,,,,,"Boston, Massachusetts, United States","194825012279",,"2599","US $2,599.00","www.topsportscards",,"","2018 Panini Prizm #RS-LDC Luka Doncic RC Rookie Signatures Auto PSA 9 MINT READ","Sports Trading Card",,"https://www.ebay.com/itm/194825012279",,,"Ships from United States","10 watchers",,,,
,,,,,"Alfafar, Spain","225122992025",,"2499","US $2,499.00","serialbus2",,"","2019 TOPPS NOW UEFA ANSU FATI ROOKIE RC #030 SGC 9.5 PR 321 - PWCC","Sports Trading Card",,"https://www.ebay.com/itm/225122992025",,,,,,,,
,,,,,"Independence, Ohio, United States","234586460778",,"2599.99","US $2,599.99","aztechengineer",,"","1980 TOPPS #151 BIRD/ERVING/JOHNSON ROOKIE-PSA 8(PD) NM-MT (SVSC)-FRESHLY GRADED","Sports Trading Card",,"https://www.ebay.com/itm/234586460778",,,"Ships from United States",,,,,
,,,,,"Boston, Massachusetts, United States","195360064782",,"2599","US $2,599.00","www.topsportscards",,"","2018 Panini Prizm Silver RA-JA Josh Allen RC Rookie Autograph Auto SGC 9","Sports Trading Card",,"https://www.ebay.com/itm/195360064782",,,"Ships from United States","35 watchers",,,,
,,,,,"New Castle, Delaware, United States","354302052876",,"2618.99","US $2,618.99","altsourcing",,"","Anthony Edwards #1 2020 Panini Select Phenomenon Gold Prizm /10 PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/354302052876",,,"Ships from United States","6 watchers",,,,
,,,,,"Chiangmai, Thailand","364025279892",,"2599","US $2,599.00","th-cards",,"","2020-2021 Saddiq Bey National Treasures /99 RPA Rookie 3 color Patch Auto PSA 8","Sports Trading Card",,"https://www.ebay.com/itm/364025279892",,,,,,,,
,,,,,"New Castle, Delaware, United States","354371055328",,"2618.99","US $2,618.99","altsourcing",,"","Patrick Mahomes II #177 2017 Donruss Optic Orange /199 PSA 9 (53191995)","Sports Trading Card",,"https://www.ebay.com/itm/354371055328",,,"Ships from United States",,,,,
,,,,,"New Castle, Delaware, United States","354386537542",,"2618.99","US $2,618.99","altsourcing",,"","2020 Bowman Sapphire Jasson Dominguez Chrome Prospect Auto Green /50 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/354386537542",,,"Ships from United States","19 watchers",,,,
,,,,,"New Castle, Delaware, United States","354318736401",,"2618.99","US $2,618.99","altsourcing",,"","Mike Trout #101 2011 Bowman Draft Chrome Refractor PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/354318736401",,,"Ships from United States",,,,,
,,,,,"Lumberton, New Jersey, United States","284670837376",,"2600","US $2,600.00","vintagecardinvestment",,"","1965 Topps # 350 Mickey Mantle BVG 7 with Subgrades-8.5,8.5,7,7 Gold Label","Sports Trading Card",,"https://www.ebay.com/itm/284670837376",,,"Ships from United States","6 watchers",,,,
,,,,,"Frisco, Texas, United States","144664792510",,"2612.85","US $2,612.85","trendingart",,"","1955 Topps - #123 - Sandy Koufax - PSA 3 - VG","Sports Trading Card",,"https://www.ebay.com/itm/144664792510",,,"Ships from United States",,,,,
,,,,,"saitamaken, Japan","314122045111",,"2617.25","US $2,617.25","enjoy-japanese-products",,"","soccer Rare and authenticated Beckham RC 1995 LCD PUBLISHING #62","Sports Trading Card",,"https://www.ebay.com/itm/314122045111",,,,,,,,
,,,,,"Oxnard, California, United States","325067318021",,"2600","US $2,600.00","aburum",,"","1990 Hoops Superstars Michael Jordan Yellow Card #12 PSA 8 Chicago Bulls PSA","Sports Trading Card",,"https://www.ebay.com/itm/325067318021",,,,,,,,
,,,,,"New Castle, Delaware, United States","354399619640",,"2618.99","US $2,618.99","altsourcing",,"","Kevin Durant #112 2007 Topps First Edition /119 BGS 9 (0012645235)","Sports Trading Card",,"https://www.ebay.com/itm/354399619640",,,"Ships from United States",,,,,
,,,,,"Lumberton, New Jersey, United States","285053241899",,"2600","US $2,600.00","vintagecardinvestment",,"","1949 Bowman Early Wynn RC Rookie #110 PSA 7 Hall of Fame HOF INDIANS SENATORS","Sports Trading Card",,"https://www.ebay.com/itm/285053241899",,,"Ships from United States",,,,,
,,,,,"Lumberton, New Jersey, United States","285053213522",,"2600","US $2,600.00","vintagecardinvestment",,"","1913 NATIONAL GAME HUGHIE JENNINGS TIGERS PSA - 9","Sports Trading Card",,"https://www.ebay.com/itm/285053213522",,,"Ships from United States",,,,,
,,,,,"Lumberton, New Jersey, United States","285053214263",,"2600","US $2,600.00","vintagecardinvestment",,"","1914 WG4 Polo Grounds Eddie Collins PSA 9 ~Philadelphia Hofer!","Sports Trading Card",,"https://www.ebay.com/itm/285053214263",,,"Ships from United States",,,,,
,,,,,"Vista, California, United States","194780105940",,"2599","US $2,599.00","riseup-theshow",,"","Adley Rutschman 1st Bowman Chrome True Green Refr Auto /99 BGS 9.5 / 10 RC 🔥","Sports Trading Card",,"https://www.ebay.com/itm/194780105940",,,"Ships from United States","9 watchers",,,,
,,,,,"Japan, Japan","155027496968",,"2594.99","US $2,594.99","fumi-japonesa",,"","94-95 Finest Refractors 331 M.Jordan",,,"https://www.ebay.com/itm/155027496968",,,"Returns accepted",,,,,
,,,,,"Oxnard, California, United States","325445734549",,"2585","US $2,585.00","aburum",,"","Rare MAGIC JOHNSON!! ROOKIE BGS 8.5 1984 Star Celtics Champs #5  IA Lakers","Sports Trading Card",,"https://www.ebay.com/itm/325445734549",,,"Ships from United States",,,,,
,,,,,"Montrose, VIC, Australia","275570031011",,"3800","AU $3,800.00","dinnapau",,"","Ja Morant Encased /25 Auto BGS Mint 9.5","Sports Trading Card",,"https://www.ebay.com/itm/275570031011",,,,,,,,
,,,,,"West Islip, New York, United States","275114967705",,"2600","US $2,600.00","upper90collectibles",,"","2014 Bowman Chrome Odell Beckham Jr Rookie Auto Gold Refractor PSA10 #’d/75","Sports Trading Card",,"https://www.ebay.com/itm/275114967705",,,"Ships from United States",,,,,
,,,,,"Lumberton, New Jersey, United States","284419005971",,"2600","US $2,600.00","vintagecardinvestment",,"","1966 Topps #50 Mickey Mantle PSA 7","Sports Trading Card",,"https://www.ebay.com/itm/284419005971",,,"Ships from United States","9 watchers",,,,
,,,,,"Greenacre, NSW, Australia","265481474934",,"3800","AU $3,800.00","junkwaxcity",,"","Kevin Durant Spx Rookie Auto BGS 9.5 Auto grade 10 rc Good Sub Grades","Sports Trading Card",,"https://www.ebay.com/itm/265481474934",,,"13 watchers",,,,,
,,,,,"Newport Beach, California, United States","304450404473",,"2599.99","US $2,599.99","atoucsb2002",,"","2020 Jasson Dominguez Auto Bowman Chrome Printing Plate BGS 1/1 🔥Factory Issued","Sports Trading Card",,"https://www.ebay.com/itm/304450404473",,,"Ships from United States","11 watchers",,,,
,,,,,"Pueblo, Colorado, United States","225203412780",,"2599.99","US $2,599.99","junkpusher1971",,"","1989 Score Football Barry Sanders #257 Rookie PSA 10 Prestine Gorgeous Card!","Sports Trading Card",,"https://www.ebay.com/itm/225203412780",,,"Ships from United States",,,,,
"1","1 available",,,,"Auburn, Washington, United States","234585237185",,"2610.6","US $2,610.60","comc_consignment",,"Fulfilled by COMC - World’s largest consignment service","1958 Monty Gum International Footballers Green Backs Pele PSA 1 Rookie RC","Sports Trading Card",,"https://www.ebay.com/itm/234585237185",,,"Ships from United States",,,,,
,,,,,"Grosse Pointe, Michigan, United States","133328466141",,"2600","US $2,600.00","pointer48236",,"","1953 PSA GRADED TOPPS BASEBALL CARD SET OF 27","Sports Trading Card",,"https://www.ebay.com/itm/133328466141",,,"Ships from United States",,,,,
,,,,,"Estill Springs, Tennessee, United States","185676594860",,"2600","US $2,600.00","ford2-2",,"","1961 TOPPS New York Yankees Team SET.  MANTLE,MARIS BERRA FORD MOSTLY PSA 8","Sports Trading Card",,"https://www.ebay.com/itm/185676594860",,,"Ships from United States",,,,,
,,,,,"Lumberton, New Jersey, United States","284419190805",,"2600","US $2,600.00","vintagecardinvestment",,"","1948 Bowman Ralph Kiner #3 PSA 7 Rookie Card!! Nice!","Sports Trading Card",,"https://www.ebay.com/itm/284419190805",,,"Ships from United States",,,,,
,,,,,"Chicago, Illinois, United States","174661582060",,"2600","US $2,600.00","redsox103",,"","1996 Upper Deck SP Kobe Bryant RC Rookie Card #134 PSA 10 Gem Mint Lakers","Sports Trading Card",,"https://www.ebay.com/itm/174661582060",,,"Ships from United States","7 watchers",,,,
,,,,,"Oxnard, California, United States","203165285670",,"2600","US $2,600.00","unbuyased",,"","2019 TOPPS #410 FERNANDO TATIS JR RC PSA 10 GEM ROOKIE INVESTOR LOT","Sports Trading Card","Does not apply","https://www.ebay.com/itm/203165285670",,,"Ships from United States",,,,,
,,,,,"Portland, Oregon, United States","125551491712",,"2600","US $2,600.00","meowtown2.0",,"","1987-88 Fleer Magic Johnson #56 PSA 10 Gem Mint",,,"https://www.ebay.com/itm/125551491712",,,"Ships from United States",,,,,
,,,,,"Chicago, Illinois, United States","274896307129",,"2600","US $2,600.00","berwynmatt",,"","1996 ultra wayne gretzky # 106  Gold medallion psa 10","Sports Trading Card",,"https://www.ebay.com/itm/274896307129",,,"Ships from United States","6 watchers",,,,
,,,,,"Westland, Michigan, United States","234668920039",,"2599.99","US $2,599.99","singinghygienist",,"","2020 XR D'Andre Swift Rookie XL Jacket Patch Auto RC BGS 9/10  Detroit Lions 1/1","Sports Trading Card",,"https://www.ebay.com/itm/234668920039",,,"Ships from United States",,,,,
,,,,,"Mount Laurel, New Jersey, United States","255457632213",,"2599.99","US $2,599.99","ig-nyyfan63",,"","2017 Donruss Optic Deshaun Watson RC #195 Blue /149 PSA 10 GEM MINT *POP 20*","Sports Trading Card",,"https://www.ebay.com/itm/255457632213",,,"Returns accepted","Ships from United States",,,,
,,,,,"Englewood, New Jersey, United States","115488245631",,"2595","US $2,595.00","judahblu",,"","2006 Topps Chrome #129 Kobe Bryant Black Refractor #/99 BGS 9 (w/ 9.5)","Sports Trading Card",,"https://www.ebay.com/itm/115488245631",,,"Ships from United States","5 watchers",,,,
,,,,,"Litchfield Park, Arizona, United States","294921309812",,"2599.99","US $2,599.99","ruthiansportscards",,"","1980 Perez Steele TY COBB PSA Authentic Signed Cut Autograph Detroit Tigers HOF","Sports Trading Card",,"https://www.ebay.com/itm/294921309812",,,"Returns accepted","Ships from United States","12 watchers",,,
,,,,,"Verbank, New York, United States","154825808652",,"2600","US $2,600.00","cmine71",,"","2000 skybox impact tom brady psa 10","Sports Trading Card",,"https://www.ebay.com/itm/154825808652",,,"Ships from United States",,,,,
,,,,,"Indiana, United States","334149898685",,"2599.97","US $2,599.97","saltytheseagulljr",,"","1964 Topps Football Bo Roberson (#151) PSA9 PSA (No Offers)",,,"https://www.ebay.com/itm/334149898685",,,"Ships from United States",,,,,
,,,,,"Whitehall, New York, United States","284946557799",,"2600","US $2,600.00","bigfoot-rarity-sports",,"","/13 MVP Materials Laundry Tag Rare Game Used LeBron James Jersey Patch BGS 9.5💎","Sports Trading Card",,"https://www.ebay.com/itm/284946557799",,,"Ships from United States","10 watchers",,,,
,,,,,"Fort Worth, Texas, United States","354412413053",,"2599","US $2,599.00","card_shark99",,"","2018 Topps Chrome Shohei Ohtani Rookie Auto #150","Sports Trading Card",,"https://www.ebay.com/itm/354412413053",,,"Ships from United States","9 watchers",,,,
,,,,,"River Forest, Illinois, United States","154672793608",,"2599","US $2,599.00","cristach1",,"","2017 Panini Prizm Silver #269 Patrick Mahomes II RC Rookie Mint PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/154672793608",,,"Ships from United States",,,,,
,,,,,"Englewood, New Jersey, United States","115633098858",,"2595","US $2,595.00","judahblu",,"","1938 R323 Goudey ""Heads-Up"" #250 Joe DiMaggio SGC 1","Sports Trading Card",,"https://www.ebay.com/itm/115633098858",,,"Ships from United States",,,,,
,,,,,"Fairview, New Jersey, United States","255563881960",,"2599","US $2,599.00","dmbmij82",,"","2019 Panini Mosaic Jordan Poole Purple-Gold Snakeskin #228 12/20 PSA 10 RARE","Sports Trading Card",,"https://www.ebay.com/itm/255563881960",,,"Ships from United States","9 watchers",,,,
,,,,,"Las Vegas, Nevada, United States","265965192700",,"2599","US $2,599.00","steve.slim",,"","2019 Topps Chrome UCL Erling Haaland Speckle Refractor Rc Rookie #74 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/265965192700",,,"Ships from United States",,,,,
,,,,,"Mississauga, Ontario, Canada","303953348799",,"2600","US $2,600.00","dric3430",,"","1996 Topps 217 Ray Allen PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/303953348799",,,,,,,,
,,,,,"Castro Valley, California, United States","274865486102",,"2600","US $2,600.00","roberthill1234",,"","2018 Bowman Chrome Draft BRENNEN DAVIS  Blue Refractor PSA10 GEM MINT #BDC47 RC","Sports Trading Card",,"https://www.ebay.com/itm/274865486102",,,"Ships from United States","12 watchers",,,,
,,,,,"Plainview, New York, United States","124644815404",,"2588.88","US $2,588.88","adakleinfel0",,"","2015 upper deck young guns connor mcdavid bgs 9    10 centering","Sports Trading Card",,"https://www.ebay.com/itm/124644815404",,,"Ships from United States",,,,,
,,,,,"Maumee, Ohio, United States","384654294110",,"2599","US $2,599.00","stclaircards",,"","1946-47 Propaganda Montiel Ty Cobb Detroit Tigers SGC 1 Freshly Graded","Sports Trading Card",,"https://www.ebay.com/itm/384654294110",,,"Ships from United States",,,,,
,,,,,"Franklin, Massachusetts, United States","325458417574",,"1999.99","US $1,999.99US $2,599.99","joes_treasures",,"","2021 Panini Mac Jones Rookie and Stars Orange Auto /75 PSA 10 Rookie Card","Sports Trading Card",,"https://www.ebay.com/itm/325458417574",,,"Ships from United States",,,,,
,,,,,"Toledo, Ohio, United States","165635609422",,"2599.99","US $2,599.99","whitehatsportsexchange",,"","2020 Panini Donruss Press Proof Gold Joe Burrow RC #301 HGA 9 MT #/50 Bengals","Sports Trading Card",,"https://www.ebay.com/itm/165635609422",,,"Ships from United States",,,,,
,,,,,"Tonawanda, New York, United States","334541522068",,"2612.95","US $2,612.95","dacardworld",,"","1972/73 Topps #100 Kareem Abdul-Jabbar PSA 9 *7520",,"Does not apply","https://www.ebay.com/itm/334541522068",,,"Ships from United States","11 watchers",,,,
,,,,,"Nashua, New Hampshire, United States","275543912941",,"2600","US $2,600.00","cassdayki0",,"","2020 Ja Morant Panini Select Signatures /49 Silver","Sports Trading Card",,"https://www.ebay.com/itm/275543912941",,,"Ships from United States",,,,,
,,,,,"Mesquite, New Mexico, United States","165029359533",,"2599.99","US $2,599.99","radutepes",,"","2018-19 National Treasures Moritz Wagner 3-Color Patch RC AUTO  99/99 (1/1)BGS 9","Sports Trading Card",,"https://www.ebay.com/itm/165029359533",,,"Ships from United States",,,,,
,,,,,"Warminster, Pennsylvania, United States","165708134779",,"2600","US $2,600.00","pristinemjsports",,"","2012-13 Panini Crusade Gold /10 Anthony Davis #2 PSA 10 GEM MT Rookie RC PMJS","Sports Trading Card",,"https://www.ebay.com/itm/165708134779",,,"Ships from United States",,,,,
,,,,,"Brooklyn, New York, United States","154509632554",,"2599","US $2,599.00","antmora93",,"","1998 Skybox E-X Century DUNK 'N GO NUTS - KOBE BRYANT - #6DG PSA 9 MINT (POP 52)","Sports Trading Card",,"https://www.ebay.com/itm/154509632554",,,"Returns accepted","Ships from United States","23 watchers",,,
,,,,,"Sayreville, New Jersey, United States","204037602041",,"2599.99","US $2,599.99","paddedwarriors1129",,"","DEEBO SAMUEL 2019 PANINI CONTENDERS AUTO  RC SSP PSA 10 POP 1! TICKET STUB!","Sports Trading Card",,"https://www.ebay.com/itm/204037602041",,,"Ships from United States",,,,,
,,,,,"Ellicott City, Maryland, United States","265963984910",,"2600","US $2,600.00","mvp27cards",,"","2021-22 Jalen Green Blue Shimmer Contenders Rookie Auto JERSEY NUMBER 04/20 🏀🔥","Sports Trading Card",,"https://www.ebay.com/itm/265963984910",,,"Ships from United States",,,,,
,,,,,"Stockton, California, United States","165560026763",,"2606.06","US $2,606.06","computerman5523",,"","#5/5 cracked ice auto AUTOGRAPHED 1/1 Bill Russell PSA 9 POP 2  SCARCE CELTICS","Sports Trading Card",,"https://www.ebay.com/itm/165560026763",,,"Ships from United States",,,,,
,,,,,"Somersworth, New Hampshire, United States","234644375583",,"2600","US $2,600.00","guilmette4",,"","1986 Star Basketball #7 Michael Jordan Bulls RC Rookie HOF BGS 9 w/ 9.5 Beauty📈","Sports Trading Card",,"https://www.ebay.com/itm/234644375583",,,"Ships from United States",,,,,
,,,,,"Sayreville, New Jersey, United States","204181938493",,"2599.99","US $2,599.99","paddedwarriors1129",,"","2018 TOPPS CHROME UEFA SOCCER LUKA MODRIC AUT ORANGE REFRACTOR /25! SGC 9! RARE!","Sports Trading Card",,"https://www.ebay.com/itm/204181938493",,,"Ships from United States",,,,,
,,,,,"Los Angeles, California, United States","125575024562",,"2600","US $2,600.00","myfavoriteproducts",,"","1969 Panini Campioni Dello Sport Mario Andretti ROOKIE  #117 PSA 8  NM/MT  3041","Sports Trading Card",,"https://www.ebay.com/itm/125575024562",,,,,,,,
,,,,,"Sulphur, Oklahoma, United States","155181786111",,"2600","US $2,600.00","lgbnaf",,"","2017 Topps Heritage Aaron Judge Auto RC Real One BGS 9.5 Auto 10 MVP","Sports Trading Card",,"https://www.ebay.com/itm/155181786111",,,"Ships from United States","6 watchers",,,,
,,,,,"Los Angeles, California, United States","115515339630",,"2600","US $2,600.00","myfavoriteproducts",,"","1969 Panini Campioni Dello Sport Mario Andretti ROOKIE  #117 PSA 8  NM/MT  8868","Sports Trading Card",,"https://www.ebay.com/itm/115515339630",,,"Ships from United States","8 watchers",,,,
,,,,,"Troy, New York, United States","324914342623",,"2600","US $2,600.00","sixftsub",,"","2012 National Treasures Russell Wilson RC AUTO Jumbo Patch BGS","Sports Trading Card",,"https://www.ebay.com/itm/324914342623",,,"Ships from United States",,,,,
,,,,,"Frisco, Texas, United States","144642823350",,"2606.97","US $2,606.97","trendingart",,"","1960 Topps - Carl Yastrzemski - #148 - PSA 7 - NM","Sports Trading Card",,"https://www.ebay.com/itm/144642823350",,,"Ships from United States",,,,,
,,,,,"Oxnard, California, United States","325406405907",,"2589","US $2,589.00","aburum",,"","Magic Johnson ROOKIE 1981 Topps West #109 First Solo Los Angeles Lakers PSA 7","Sports Trading Card",,"https://www.ebay.com/itm/325406405907",,,"Ships from United States",,,,,
,,,,,"Edmonton, AB, Canada","154797661068",,"3499.99","C $3,499.99","06vq350z",,"","15-16 UD Exquisite Collection Rookie Patch CONNOR MCDAVID # /199 BGS 9 MINT","Sports Trading Card",,"https://www.ebay.com/itm/154797661068",,,,,,,,
,,,,,"San Diego, California, United States","295381068482",,"2599.99","US $2,599.99","treasured_investments",,"","🌟1993 Tomy ID Ichiro Suzuki Baseball Card Orix Blue Wave Rookie PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/295381068482",,,"Ships from United States","5 watchers",,,,
,,,,,"Noblesville, Indiana, United States","284916790100",,"2599","US $2,599.00","sk110",,"","Patrick Mahomes 2021 Prizim Draft Picks Colorblast PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/284916790100",,,"Ships from United States",,,,,
,,,,,"Fremont, California, United States","134012104894",,"2595.99","US $2,595.99","inf.edsu.ofkkrb",,"","🔥2013 Panini Prizm Light Blue Pulsar PEYTON MANNING - BGS PRISTINE 10 - POP 1","Sports Trading Card",,"https://www.ebay.com/itm/134012104894",,,"Ships from United States",,,,,
,,,,,"Redmond, Oregon, United States","234515183565",,"2595","US $2,595.00","comets00",,"","2020 JUSTIN HERBERT DONRUSS OPTIC ROOKIE KINGS #3 18/35 BGS 9 AUTO 9","Sports Trading Card",,"https://www.ebay.com/itm/234515183565",,,"Ships from United States","5 watchers",,,,
,,,,,"Plover, Wisconsin, United States","125423938125",,"2599","US $2,599.00","1969rjs",,"","Dak Prescott Rookie 2016 Select Prizm GOLD RPA  9/10 Auto 2/10 Invest 🔥🔥P","Sports Trading Card",,"https://www.ebay.com/itm/125423938125",,,"100% positive feedback",,,,,
,,,,,"Bridgeville, Pennsylvania, United States","373936708677",,"2599.99","US $2,599.99","pittsburgh_cards22",,"","2014 Bowman Chrome Mookie Betts  RC Rookie BGS 9.5 TRUE GEM Plus + Auto 10","Sports Trading Card",,"https://www.ebay.com/itm/373936708677",,,,,,,,
,,,,,"Dubuque, Iowa, United States","334599118961",,"2599","US $2,599.00","bh22cards",,"","Peyton Manning 1998 Pacific Crown Royale Limited Series /99 #54 Rookie RC PSA 10",,"Does not apply","https://www.ebay.com/itm/334599118961",,,"Returns accepted","Ships from United States","5 watchers",,,
,,,,,"New York, New York, United States","284760298818",,"2600","US $2,600.00","shopbullpen",,"","Mickey Mantle 1956 Topps Baseball Card #135 PSA 4 VG-EX","Sports Trading Card",,"https://www.ebay.com/itm/284760298818",,,"Ships from United States","42 watchers",,,,
,,,,,"Miami, Florida, United States","125508413935",,"2600","US $2,600.00","cespe-arman",,"","2021 Panini Select Gold Prizm UFC Georges St-Pierre/10 PSA 10 PSA/DNA 10 AUTO !!","Sports Trading Card",,"https://www.ebay.com/itm/125508413935",,,"Ships from United States",,,,,
,,,,,"Stroudsburg, Pennsylvania, United States","295404716345",,"2595","US $2,595.00","joep823",,"","MICKEY MANTLE Topps Project 70  # 718  Risk  BGS 9 (.5 from Gem)  Gold Frame 1/1","Sports Trading Card",,"https://www.ebay.com/itm/295404716345",,,"Ships from United States",,,,,
,,,,,"Eau Claire, Wisconsin, United States","255770353580",,"2600","US $2,600.00","xauvkum85",,"","Tobias Harris 2012-13 National Treasures Patch Auto RC 7/25 BGS 9.5","Sports Trading Card",,"https://www.ebay.com/itm/255770353580",,,"Ships from United States",,,,,
,,,,,"Miami, Florida, United States","125508502791",,"2600","US $2,600.00","cespe-arman",,"","Khabib Nurmagomedov 2021 PANINI PRIZM UFC Gold 1/10 SGC 9.5. 1/1 Ebay. 1st YEAR.","Sports Trading Card",,"https://www.ebay.com/itm/125508502791",,,"Ships from United States",,,,,
